,CM_BombPiece,CM_CrossPiece,CM_HorizontalPiece,CM_RainbowPiece,CM_RocketPiece,CM_VerticalPiece,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece,User,Method,L_Step,L_DecisionTime,PCGTime,Time,EVT_MatchNoHint,EVT_MatchIgnoringHint
4363,0,1,1,0,6,3,False,True,False,False,True,True,7914a8c1,Random,44,6.78399658,0,2023-08-04 02:12:45.056,False,False
4364,0,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,45,10.5339966,0,2023-08-04 02:12:57.671,False,False
4365,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,46,8.546997,0,2023-08-04 02:13:09.398,False,False
4366,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,47,2.00494385,0,2023-08-04 02:13:12.586,False,False
4367,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,48,8.396973,0,2023-08-04 02:13:22.088,False,False
4368,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,49,6.20703125,0,2023-08-04 02:13:30.446,False,False
4369,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,50,5.340027,0,2023-08-04 02:13:39.787,False,False
4370,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,51,11.8760376,0,2023-08-04 02:13:53.644,False,False
4371,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,52,5.382019,0,2023-08-04 02:14:00.020,False,False
4372,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,53,2.83300781,0,2023-08-04 02:14:06.992,False,False
4373,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,54,17.4249878,0,2023-08-04 02:14:25.369,False,False
4374,1,1,1,0,6,4,False,True,False,False,True,True,7914a8c1,Random,55,5.700012,0,2023-08-04 02:14:33.111,False,False
4375,1,1,2,0,6,4,False,True,True,False,True,True,7914a8c1,Random,56,5.09503174,0,2023-08-04 02:14:42.373,True,False
4376,1,1,2,0,6,4,False,True,True,False,True,True,7914a8c1,Random,57,9.979004,0,2023-08-04 02:14:55.625,False,False
4377,1,1,3,0,6,4,False,True,True,False,True,True,7914a8c1,Random,58,7.53198242,0,2023-08-04 02:15:07.937,False,False
4378,1,1,4,0,6,4,False,True,True,False,True,True,7914a8c1,Random,59,21.2440186,0,2023-08-04 02:15:31.256,False,False
4379,1,1,4,0,6,4,False,True,True,False,True,True,7914a8c1,Random,60,9.713013,0,2023-08-04 02:15:43.743,False,False
4380,0,0,0,0,0,0,False,False,False,False,False,False,8ca3670c,Random,1,8.951,0,2023-08-04 03:55:20.241,False,False
4381,0,0,0,0,0,1,False,False,False,False,False,False,8ca3670c,Random,2,15.3320007,0,2023-08-04 03:55:37.782,False,False
4382,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,3,155.264,0,2023-08-04 03:58:14.928,False,False
4383,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,4,97.2189941,0,2023-08-04 03:59:53.022,False,False
4384,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,5,63.69803,0,2023-08-04 04:01:00.555,False,False
4385,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,6,84.552,0,2023-08-04 04:02:26.895,False,False
4386,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,7,14.1329956,0,2023-08-04 04:02:42.250,False,False
4387,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,8,91.526,0,2023-08-04 04:04:14.707,False,False
4388,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,9,13.9420166,0,2023-08-04 04:04:29.582,False,False
4389,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,10,43.80298,0,2023-08-04 04:05:14.640,False,False
4390,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,11,28.79004,0,2023-08-04 04:05:44.459,False,False
4391,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,12,33.526,0,2023-08-04 04:06:19.236,False,False
4392,0,0,0,0,1,1,False,False,False,False,False,False,8ca3670c,Random,13,262.697021,0,2023-08-04 04:10:43.858,False,False
4393,0,0,0,0,2,1,False,False,False,False,False,False,8ca3670c,Random,14,24.4859619,0,2023-08-04 04:11:11.116,False,False
4394,0,0,0,0,3,1,False,False,False,False,False,False,8ca3670c,Random,15,95.34503,0,2023-08-04 04:12:48.294,False,False
4395,0,0,0,0,4,1,False,False,False,False,False,False,8ca3670c,Random,16,14.1519775,0,2023-08-04 04:13:11.348,False,False
4396,0,0,0,0,5,1,False,False,False,False,False,False,8ca3670c,Random,17,5.645996,0,2023-08-04 04:13:19.804,False,False
4397,0,0,0,0,5,2,False,False,False,False,False,True,8ca3670c,Random,18,14.9000244,0,2023-08-04 04:13:35.624,True,False
4398,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,19,6.8079834,0,2023-08-04 04:13:43.332,False,False
4399,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,20,7.77709961,0,2023-08-04 04:13:52.048,False,False
4400,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,21,14.5249023,0,2023-08-04 04:14:07.500,False,False
4401,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,22,2.48291016,0,2023-08-04 04:14:12.667,False,False
4402,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,23,28.4869385,0,2023-08-04 04:14:43.204,False,False
4403,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,24,42.7279053,0,2023-08-04 04:15:26.828,False,False
4404,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,25,6.05603027,0,2023-08-04 04:15:34.936,False,False
4405,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,26,8.951904,0,2023-08-04 04:15:45.042,False,False
4406,0,0,1,0,5,2,False,False,False,False,False,True,8ca3670c,Random,27,11.243042,0,2023-08-04 04:15:58.275,False,False
4407,0,0,1,0,6,2,False,False,False,False,False,True,8ca3670c,Random,28,29.256958,0,2023-08-04 04:16:28.410,False,False
4408,1,0,1,0,6,2,False,False,False,False,False,True,8ca3670c,Random,29,45.72705,0,2023-08-04 04:17:16.930,False,False
4409,1,0,2,0,6,2,False,False,True,False,False,True,8ca3670c,Random,30,5.761963,0,2023-08-04 04:17:25.519,False,True
4410,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,31,6.866089,0,2023-08-04 04:17:33.340,False,False
4411,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,32,14.868042,0,2023-08-04 04:17:50.992,False,False
4412,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,33,9.843018,0,2023-08-04 04:18:01.737,False,False
4413,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,34,17.2979736,0,2023-08-04 04:18:20.954,False,False
4414,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,35,11.684082,0,2023-08-04 04:18:34.517,False,False
4415,1,0,3,0,6,2,False,False,True,False,False,True,8ca3670c,Random,36,52.0419922,0,2023-08-04 04:19:28.446,False,False
4416,1,0,3,1,6,2,False,False,True,False,False,True,8ca3670c,Random,37,14.3769531,0,2023-08-04 04:19:46.546,False,False
4417,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,38,131.320923,0,2023-08-04 04:21:59.709,False,False
4418,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,39,20.05603,0,2023-08-04 04:22:21.746,False,False
4419,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,40,7.902954,0,2023-08-04 04:22:31.557,False,False
4420,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,41,5.011963,0,2023-08-04 04:22:39.369,False,False
4421,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,42,24.7659912,0,2023-08-04 04:23:05.053,False,False
4422,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,43,31.769043,0,2023-08-04 04:23:37.711,False,False
4423,1,0,3,1,7,2,False,False,True,False,False,True,8ca3670c,Random,44,7.190918,0,2023-08-04 04:23:46.724,False,False
4424,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,45,4.083008,0,2023-08-04 04:23:51.783,False,False
4425,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,46,0.445068359,0,2023-08-04 04:23:57.668,False,False
4426,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,47,9.422974,0,2023-08-04 04:24:09.957,False,False
4427,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,48,3.315918,0,2023-08-04 04:24:14.515,False,False
4428,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,49,8.666992,0,2023-08-04 04:24:25.031,False,False
4429,1,0,3,1,7,3,False,False,True,False,False,True,8ca3670c,Random,50,6.46594238,0,2023-08-04 04:24:35.166,False,False
4430,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,51,6.41101074,0,2023-08-04 04:24:46.174,False,False
4431,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,52,16.26294,0,2023-08-04 04:25:06.219,False,False
4432,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,53,4.84606934,0,2023-08-04 04:25:12.017,False,False
4433,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,54,2.0559082,0,2023-08-04 04:25:15.329,False,False
4434,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,55,7.843994,0,2023-08-04 04:25:24.134,False,False
4435,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,56,7.08789063,0,2023-08-04 04:25:32.162,False,False
4436,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,57,11.8299561,0,2023-08-04 04:25:44.907,False,False
4437,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,58,6.38305664,0,2023-08-04 04:25:54.920,False,False
4438,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,59,7.9420166,0,2023-08-04 04:26:04.108,False,False
4439,1,0,3,1,7,4,False,False,True,False,False,True,8ca3670c,Random,60,2.585083,0,2023-08-04 04:26:07.673,False,False
4440,0,0,0,0,0,0,False,False,False,False,False,False,8e67e602,Random,1,4.1959,0,2023-08-04 02:14:21.515,False,False
4441,0,0,0,0,1,0,False,False,False,False,True,False,8e67e602,Random,2,19.4439049,0,2023-08-04 02:14:42.914,True,False
4442,0,0,0,0,1,0,False,False,False,False,True,False,8e67e602,Random,3,25.1391983,0,2023-08-04 02:15:08.977,False,False
4443,0,0,0,0,1,0,False,False,False,False,True,False,8e67e602,Random,4,55.00171,0,2023-08-04 02:16:04.906,False,False
4444,0,0,0,0,1,0,False,False,False,False,True,False,8e67e602,Random,5,18.6564941,0,2023-08-04 02:16:25.309,False,False
4445,0,0,0,0,1,0,False,False,False,False,True,False,8e67e602,Random,6,12.4277039,0,2023-08-04 02:16:40.571,False,False
4446,0,0,1,0,1,0,False,False,False,False,True,False,8e67e602,Random,7,53.28,0,2023-08-04 02:17:34.811,False,False
4447,0,0,1,0,1,0,False,False,False,False,True,False,8e67e602,Random,8,18.4494019,0,2023-08-04 02:17:54.058,False,False
4448,0,0,1,0,1,0,False,False,False,False,True,False,8e67e602,Random,9,8.23440552,0,2023-08-04 02:18:03.203,False,False
4449,0,0,1,0,2,0,False,False,False,False,True,False,8e67e602,Random,10,13.9060059,0,2023-08-04 02:18:18.843,False,False
4450,0,0,1,1,2,0,False,False,False,False,True,False,8e67e602,Random,11,78.9501953,0,2023-08-04 02:19:39.569,False,False
4451,0,0,1,1,2,0,False,False,False,False,True,False,8e67e602,Random,12,25.0338745,0,2023-08-04 02:20:07.255,False,False
4452,0,0,1,1,2,0,False,False,False,False,True,False,8e67e602,Random,13,23.3226929,0,2023-08-04 02:20:31.400,False,False
4453,0,0,1,1,2,0,False,False,False,False,True,False,8e67e602,Random,14,9.810974,0,2023-08-04 02:20:43.103,False,False
4454,0,0,2,1,2,0,False,False,False,False,True,False,8e67e602,Random,15,14.51001,0,2023-08-04 02:21:01.171,False,False
4455,0,0,2,1,2,0,False,False,False,False,True,False,8e67e602,Random,16,4.396698,0,2023-08-04 02:21:07.351,False,False
4456,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,17,11.9207153,0,2023-08-04 02:21:21.021,True,False
4457,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,18,18.3291931,0,2023-08-04 02:21:40.137,False,False
4458,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,19,4.33911133,0,2023-08-04 02:21:47.179,False,False
4459,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,20,9.03128052,0,2023-08-04 02:21:57.934,False,False
4460,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,21,3.18200684,0,2023-08-04 02:22:02.048,False,False
4461,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,22,5.10540771,0,2023-08-04 02:22:08.087,False,False
4462,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,23,13.4852295,0,2023-08-04 02:22:22.393,False,False
4463,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,24,10.5476074,0,2023-08-04 02:22:34.640,False,False
4464,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,25,2.57568359,0,2023-08-04 02:22:38.155,False,False
4465,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,26,13.3439941,0,2023-08-04 02:22:52.478,False,False
4466,0,1,3,1,2,0,False,True,True,False,True,False,8e67e602,Random,27,5.623291,0,2023-08-04 02:23:02.582,False,False
4467,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,28,14.5264893,0,2023-08-04 02:23:18.881,True,False
4468,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,29,0.5114746,0,2023-08-04 02:23:23.762,False,False
4469,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,30,7.10003662,0,2023-08-04 02:23:31.734,False,False
4470,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,31,0.481201172,0,2023-08-04 02:23:35.668,False,False
4471,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,32,3.67626953,0,2023-08-04 02:23:39.494,False,False
4472,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,33,0.5109863,0,2023-08-04 02:23:41.719,False,False
4473,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,34,5.070923,0,2023-08-04 02:23:47.651,False,False
4474,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,35,4.614197,0,2023-08-04 02:23:53.233,False,False
4475,1,1,3,1,2,0,True,True,True,False,True,False,8e67e602,Random,36,5.93988037,0,2023-08-04 02:24:01.802,False,False
4476,1,1,4,1,2,0,True,True,True,False,True,False,8e67e602,Random,37,8.421814,0,2023-08-04 02:24:11.061,False,False
4477,1,1,4,1,2,0,True,True,True,False,True,False,8e67e602,Random,38,1.51141357,0,2023-08-04 02:24:15.256,False,False
4478,1,1,5,1,2,0,True,True,True,False,True,False,8e67e602,Random,39,5.055542,0,2023-08-04 02:24:21.294,False,False
4479,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,40,7.32226563,0,2023-08-04 02:24:29.452,False,False
4480,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,41,3.986023,0,2023-08-04 02:24:34.405,False,False
4481,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,42,10.4403687,0,2023-08-04 02:24:45.697,False,False
4482,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,43,5.89837646,0,2023-08-04 02:24:52.521,False,False
4483,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,44,12.6337891,0,2023-08-04 02:25:05.970,False,False
4484,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,45,11.3039551,0,2023-08-04 02:25:18.143,False,False
4485,1,1,6,1,2,0,True,True,True,False,True,False,8e67e602,Random,46,4.647766,0,2023-08-04 02:25:24.587,False,False
4486,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,47,6.873169,0,2023-08-04 02:25:32.316,True,False
4487,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,48,3.52392578,0,2023-08-04 02:25:36.695,False,False
4488,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,49,3.30322266,0,2023-08-04 02:25:40.991,False,False
4489,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,50,3.49523926,0,2023-08-04 02:25:47.150,False,False
4490,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,51,20.697876,0,2023-08-04 02:26:09.683,False,False
4491,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,52,4.257263,0,2023-08-04 02:26:14.799,False,False
4492,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,53,14.2026978,0,2023-08-04 02:26:29.835,False,False
4493,1,1,6,1,2,1,True,True,True,False,True,True,8e67e602,Random,54,3.78851318,0,2023-08-04 02:26:34.461,False,False
4494,1,1,6,1,2,2,True,True,True,False,True,True,8e67e602,Random,55,16.13147,0,2023-08-04 02:26:52.399,False,False
4495,1,1,6,1,2,2,True,True,True,False,True,True,8e67e602,Random,56,2.49871826,0,2023-08-04 02:26:58.377,False,False
4496,1,1,7,1,2,2,True,True,True,False,True,True,8e67e602,Random,57,0.384094238,0,2023-08-04 02:27:00.548,False,False
4497,1,1,8,1,2,2,True,True,True,False,True,True,8e67e602,Random,58,3.815857,0,2023-08-04 02:27:08.798,False,False
4498,1,1,9,1,2,2,True,True,True,False,True,True,8e67e602,Random,59,3.59759521,0,2023-08-04 02:27:13.239,False,False
4499,1,1,9,1,2,2,True,True,True,False,True,True,8e67e602,Random,60,10.3296509,0,2023-08-04 02:27:27.002,False,False
4500,0,0,0,0,0,0,False,False,False,False,False,False,90a9f284,Random,1,2.58800125,0,2023-08-04 06:15:37.005,False,False
4501,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,2,4.85020065,0,2023-08-04 06:15:44.656,True,False
4502,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,3,3.28469849,0,2023-08-04 06:15:48.780,False,False
4503,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,4,2.34560013,0,2023-08-04 06:15:52.982,False,False
4504,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,5,5.72079849,0,2023-08-04 06:16:00.486,False,False
4505,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,6,3.2989006,0,2023-08-04 06:16:04.624,False,False
4506,0,0,0,0,1,0,False,False,False,False,True,False,90a9f284,Random,7,1.96480179,0,2023-08-04 06:16:09.281,False,False
4507,0,1,0,0,1,0,False,True,False,False,True,False,90a9f284,Random,8,3.75610352,0,2023-08-04 06:16:13.882,True,False
4508,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,9,4.79039764,0,2023-08-04 06:16:19.672,True,False
4509,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,10,4.381798,0,2023-08-04 06:16:25.827,False,False
4510,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,11,0.392196655,0,2023-08-04 06:16:31.495,False,False
4511,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,12,4.134697,0,2023-08-04 06:16:36.601,False,False
4512,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,13,4.70059967,0,2023-08-04 06:16:43.998,False,False
4513,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,14,4.121399,0,2023-08-04 06:16:50.009,False,False
4514,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,15,4.5942,0,2023-08-04 06:16:56.389,False,False
4515,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,16,4.57780457,0,2023-08-04 06:17:02.738,False,False
4516,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,17,3.888298,0,2023-08-04 06:17:11.040,False,False
4517,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,18,2.539299,0,2023-08-04 06:17:15.491,False,False
4518,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,19,3.39190674,0,2023-08-04 06:17:21.638,False,False
4519,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,20,10.0363007,0,2023-08-04 06:17:35.294,False,False
4520,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,21,10.5005035,0,2023-08-04 06:17:46.768,False,False
4521,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,22,1.06349182,0,2023-08-04 06:17:49.634,False,False
4522,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,23,2.606598,0,2023-08-04 06:17:53.180,False,False
4523,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,24,2.95449829,0,2023-08-04 06:17:57.070,False,False
4524,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,25,6.7444,0,2023-08-04 06:18:04.781,False,False
4525,0,1,0,1,1,0,False,True,False,True,True,False,90a9f284,Random,26,1.69520569,0,2023-08-04 06:18:07.452,False,False
4526,0,1,0,1,2,0,False,True,False,True,True,False,90a9f284,Random,27,10.8997955,0,2023-08-04 06:18:19.321,False,False
4527,0,1,0,1,2,0,False,True,False,True,True,False,90a9f284,Random,28,3.25289917,0,2023-08-04 06:18:26.997,False,False
4528,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,29,2.58880615,0,2023-08-04 06:18:33.119,True,False
4529,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,30,8.433502,0,2023-08-04 06:18:42.588,False,False
4530,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,31,4.629013,0,2023-08-04 06:18:48.184,False,False
4531,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,32,0.3993988,0,2023-08-04 06:18:51.230,False,False
4532,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,33,6.78739929,0,2023-08-04 06:18:58.952,False,False
4533,0,1,1,1,2,0,False,True,True,True,True,False,90a9f284,Random,34,3.85520935,0,2023-08-04 06:19:03.750,False,False
4534,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,35,3.76260376,0,2023-08-04 06:19:09.281,True,False
4535,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,36,3.69580078,0,2023-08-04 06:19:14.790,False,False
4536,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,37,3.86070251,0,2023-08-04 06:19:21.338,False,False
4537,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,38,0.3927002,0,2023-08-04 06:19:23.501,False,False
4538,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,39,0.397903442,0,2023-08-04 06:19:25.798,False,False
4539,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,40,0.402389526,0,2023-08-04 06:19:27.036,False,False
4540,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,41,2.16651917,0,2023-08-04 06:19:30.150,False,False
4541,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,42,2.35250854,0,2023-08-04 06:19:36.068,False,False
4542,1,1,1,1,2,0,True,True,True,True,True,False,90a9f284,Random,43,2.383606,0,2023-08-04 06:19:41.169,False,False
4543,1,1,2,1,2,0,True,True,True,True,True,False,90a9f284,Random,44,1.52249146,0,2023-08-04 06:19:44.439,False,False
4544,1,1,2,1,2,0,True,True,True,True,True,False,90a9f284,Random,45,6.4854126,0,2023-08-04 06:19:52.807,False,False
4545,1,1,2,1,2,0,True,True,True,True,True,False,90a9f284,Random,46,3.49328613,0,2023-08-04 06:19:57.261,False,False
4546,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,47,4.427887,0,2023-08-04 06:20:02.529,True,False
4547,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,48,4.766205,0,2023-08-04 06:20:08.235,False,False
4548,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,49,3.03329468,0,2023-08-04 06:20:13.023,False,False
4549,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,50,4.12719727,0,2023-08-04 06:20:18.107,False,False
4550,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,51,1.01931763,0,2023-08-04 06:20:23.549,False,False
4551,1,1,2,1,2,1,True,True,True,True,True,True,90a9f284,Random,52,3.86901855,0,2023-08-04 06:20:29.333,False,False
4552,1,1,3,1,2,1,True,True,True,True,True,True,90a9f284,Random,53,7.60491943,0,2023-08-04 06:20:37.875,False,False
4553,1,1,3,1,2,1,True,True,True,True,True,True,90a9f284,Random,54,2.82949829,0,2023-08-04 06:20:41.661,False,False
4554,1,1,3,1,2,2,True,True,True,True,True,True,90a9f284,Random,55,3.83758545,0,2023-08-04 06:20:46.461,False,False
4555,1,1,3,1,2,2,True,True,True,True,True,True,90a9f284,Random,56,3.310608,0,2023-08-04 06:20:50.722,False,False
4556,1,1,3,1,2,2,True,True,True,True,True,True,90a9f284,Random,57,2.16030884,0,2023-08-04 06:20:54.664,False,False
4557,1,1,3,1,2,2,True,True,True,True,True,True,90a9f284,Random,58,6.19589233,0,2023-08-04 06:21:01.709,False,False
4558,1,1,3,1,2,2,True,True,True,True,True,True,90a9f284,Random,59,3.700592,0,2023-08-04 06:21:06.255,False,False
4559,1,1,3,1,2,3,True,True,True,True,True,True,90a9f284,Random,60,2.64300537,0,2023-08-04 06:21:09.847,False,False
4560,0,0,0,0,0,0,False,False,False,False,False,False,939c5686,Random,1,13.5809975,0,2023-08-04 01:18:06.034,False,False
4561,0,0,0,0,0,0,False,False,False,False,False,False,939c5686,Random,2,3.47699738,0,2023-08-04 01:18:13.503,False,False
4562,0,0,1,0,0,0,False,False,True,False,False,False,939c5686,Random,3,17.8149948,0,2023-08-04 01:18:32.501,True,False
4563,0,0,1,0,0,0,False,False,True,False,False,False,939c5686,Random,4,4.529999,0,2023-08-04 01:18:38.057,False,False
4564,0,0,1,0,0,0,False,False,True,False,False,False,939c5686,Random,5,13.1419983,0,2023-08-04 01:18:55.109,False,False
4565,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,6,0.35900116,0,2023-08-04 01:18:57.332,False,False
4566,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,7,9.891006,0,2023-08-04 01:19:07.504,False,False
4567,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,8,12.932991,0,2023-08-04 01:19:21.509,False,False
4568,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,9,25.0399933,0,2023-08-04 01:19:47.634,False,False
4569,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,10,52.0679932,0,2023-08-04 01:20:40.812,False,False
4570,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,11,39.2230072,0,2023-08-04 01:21:21.153,False,False
4571,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,12,122.817993,0,2023-08-04 01:23:24.961,False,False
4572,0,0,1,0,1,0,False,False,True,False,False,False,939c5686,Random,13,98.741,0,2023-08-04 01:25:05.620,False,False
4573,0,0,1,0,2,0,False,False,True,False,False,False,939c5686,Random,14,99.345,0,2023-08-04 01:26:46.816,False,False
4574,0,0,1,0,2,0,False,False,True,False,False,False,939c5686,Random,15,92.74396,0,2023-08-04 01:28:23.234,False,False
4575,0,0,1,0,3,0,False,False,True,False,False,False,939c5686,Random,16,5.242981,0,2023-08-04 01:28:31.495,False,False
