,CM_BombPiece,CM_CrossPiece,CM_HorizontalPiece,CM_RainbowPiece,CM_RocketPiece,CM_VerticalPiece,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece,User,Method,L_Step,L_DecisionTime,PCGTime,Time,EVT_MatchNoHint,EVT_MatchIgnoringHint,Q_BombPiece,Q_CrossPiece,Q_HorizontalPiece,Q_RainbowPiece,Q_RocketPiece,Q_VerticalPiece,Timestamp,Age,Gender,GF_PlayFrequency,GF_PlayTime,GF_TutorialHelpful,GF_BasicMechanicTime,GF_SpecialSkillTime,GF_TutorialHelpRemember,GF_LearnedAllSkill,GF_InvolvedInGame,GF_NewBlockSame,GF_HintUseless,Diff_CM_BombPiece,Diff_CM_CrossPiece,Diff_CM_HorizontalPiece,Diff_CM_RainbowPiece,Diff_CM_RocketPiece,Diff_CM_VerticalPiece,EVT_MatchNoHint_BombPiece,EVT_MatchIgnoringHint_BombPiece,EVT_MatchNoHint_CrossPiece,EVT_MatchIgnoringHint_CrossPiece,EVT_MatchNoHint_HorizontalPiece,EVT_MatchIgnoringHint_HorizontalPiece,EVT_MatchNoHint_RainbowPiece,EVT_MatchIgnoringHint_RainbowPiece,EVT_MatchNoHint_RocketPiece,EVT_MatchIgnoringHint_RocketPiece,EVT_MatchNoHint_VerticalPiece,EVT_MatchIgnoringHint_VerticalPiece
4296,0,1,1,0,5,1,False,True,True,False,False,True,939c5686,Random,37,4.75799561,0,2023-08-04 01:32:16.497,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,38,4.962036,0,2023-08-04 01:32:23.385,True,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4298,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,39,12.3789673,0,2023-08-04 01:32:38.394,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,40,9.229004,0,2023-08-04 01:32:49.589,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,41,6.997986,0,2023-08-04 01:32:57.654,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,42,3.24798584,0,2023-08-04 01:33:01.945,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,0,1,1,0,6,1,False,True,True,False,True,True,939c5686,Random,43,4.336975,0,2023-08-04 01:33:07.326,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,0,1,1,0,7,1,False,True,True,False,True,True,939c5686,Random,44,0.320007324,0,2023-08-04 01:33:10.307,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,0,1,1,0,7,1,False,True,True,False,True,True,939c5686,Random,45,9.830994,0,2023-08-04 01:33:20.406,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,0,1,1,0,8,1,False,True,True,False,True,True,939c5686,Random,46,6.20697,0,2023-08-04 01:33:27.698,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,0,1,2,0,8,1,False,True,True,False,True,True,939c5686,Random,47,5.5369873,0,2023-08-04 01:33:34.289,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,0,1,2,0,8,1,False,True,True,False,True,True,939c5686,Random,48,9.421997,0,2023-08-04 01:33:44.541,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,0,1,3,0,8,1,False,True,True,False,True,True,939c5686,Random,49,5.65002441,0,2023-08-04 01:33:52.049,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,0,1,3,0,8,1,False,True,True,False,True,True,939c5686,Random,50,3.111023,0,2023-08-04 01:33:55.924,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,0,1,3,0,8,1,False,True,True,False,True,True,939c5686,Random,51,0.344055176,0,2023-08-04 01:33:58.207,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,0,1,3,0,8,1,False,True,True,False,True,True,939c5686,Random,52,0.330993652,0,2023-08-04 01:34:01.317,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,0,1,3,0,8,1,False,True,True,False,True,True,939c5686,Random,53,17.96698,0,2023-08-04 01:34:20.445,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,0,1,3,1,8,1,False,True,True,False,True,True,939c5686,Random,54,6.6640625,0,2023-08-04 01:34:28.001,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,0,1,3,1,8,1,False,True,True,False,True,True,939c5686,Random,55,2.70605469,0,2023-08-04 01:34:33.595,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,0,1,3,1,8,1,False,True,True,False,True,True,939c5686,Random,56,5.02001953,0,2023-08-04 01:34:40.559,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,0,1,3,1,8,1,False,True,True,False,True,True,939c5686,Random,57,4.47302246,0,2023-08-04 01:34:46.090,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,0,1,3,1,8,1,False,True,True,False,True,True,939c5686,Random,58,13.5390625,0,2023-08-04 01:35:01.713,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,0,1,3,1,9,1,False,True,True,False,True,True,939c5686,Random,59,7.97094727,0,2023-08-04 01:35:11.689,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,0,1,3,1,10,1,False,True,True,False,True,True,939c5686,Random,60,4.20202637,0,2023-08-04 01:35:18.668,False,False,False,False,False,False,False,True,2023/08/04 5:42:04 오후 GMT+9,40,Male,2,C,6,5,5,6,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,False,False,False,False,False,False,a4c03771,Random,1,11.6193237,0,2023-08-04 13:53:24.757,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,1,0,False,False,False,False,False,False,a4c03771,Random,2,17.9379883,0,2023-08-04 13:53:45.444,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,0,0,0,0,2,0,False,False,False,False,False,False,a4c03771,Random,3,8.459381,0,2023-08-04 13:53:54.888,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,0,0,0,0,3,0,False,False,False,False,False,False,a4c03771,Random,4,10.6802063,0,2023-08-04 13:54:10.963,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,0,0,0,1,3,0,False,False,False,False,False,False,a4c03771,Random,5,6.92120361,0,2023-08-04 13:54:19.758,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,0,0,0,1,3,0,False,False,False,False,False,False,a4c03771,Random,6,5.330414,0,2023-08-04 13:54:26.953,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,0,0,0,1,3,1,False,False,False,False,False,True,a4c03771,Random,7,4.722107,0,2023-08-04 13:54:33.398,True,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4327,0,0,0,1,3,1,False,False,False,False,False,True,a4c03771,Random,8,9.122986,0,2023-08-04 13:54:43.517,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,0,0,0,1,3,1,False,False,False,False,False,True,a4c03771,Random,9,6.921509,0,2023-08-04 13:54:51.435,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,0,0,0,1,3,1,False,False,False,False,False,True,a4c03771,Random,10,5.889221,0,2023-08-04 13:54:58.322,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,0,0,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,11,16.8300171,0,2023-08-04 13:55:16.081,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4331,0,0,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,12,24.5290222,0,2023-08-04 13:55:42.469,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,13,7.381897,0,2023-08-04 13:55:50.847,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,14,5.61889648,0,2023-08-04 13:55:59.205,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,15,7.39819336,0,2023-08-04 13:56:07.585,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,16,6.50396729,0,2023-08-04 13:56:15.044,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,17,5.61376953,0,2023-08-04 13:56:21.639,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,18,8.247009,0,2023-08-04 13:56:30.874,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,0,1,0,1,3,2,False,False,False,False,False,True,a4c03771,Random,19,7.62213135,0,2023-08-04 13:56:43.005,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,0,1,0,2,3,2,False,False,False,False,False,True,a4c03771,Random,20,9.582703,0,2023-08-04 13:56:56.184,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,21,6.69702148,0,2023-08-04 13:57:06.502,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,22,3.83282471,0,2023-08-04 13:57:11.341,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,23,5.270996,0,2023-08-04 13:57:17.614,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,24,2.378418,0,2023-08-04 13:57:21.773,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,25,4.50299072,0,2023-08-04 13:57:31.584,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,26,2.52020264,0,2023-08-04 13:57:35.102,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,27,7.157715,0,2023-08-04 13:57:43.258,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,0,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,28,17.6873169,0,2023-08-04 13:58:02.824,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,1,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,29,11.5426025,0,2023-08-04 13:58:16.252,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,1,1,0,3,3,2,False,False,False,False,False,True,a4c03771,Random,30,4.289612,0,2023-08-04 13:58:21.536,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,1,1,1,3,3,2,False,False,True,False,False,True,a4c03771,Random,31,19.4879761,0,2023-08-04 13:58:42.903,True,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4351,1,1,1,3,4,2,False,False,True,False,False,True,a4c03771,Random,32,9.338379,0,2023-08-04 13:58:54.094,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,1,1,1,3,5,2,False,False,True,False,False,True,a4c03771,Random,33,8.673828,0,2023-08-04 13:59:04.649,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,1,1,2,3,5,2,False,False,True,False,False,True,a4c03771,Random,34,8.904236,0,2023-08-04 13:59:15.435,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,35,4.04919434,0,2023-08-04 13:59:21.365,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,36,3.184204,0,2023-08-04 13:59:25.551,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,37,37.4973145,0,2023-08-04 14:00:04.049,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,38,9.203613,0,2023-08-04 14:00:15.134,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,39,1.87139893,0,2023-08-04 14:00:19.672,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,40,4.30365,0,2023-08-04 14:00:24.972,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,1,1,2,3,6,2,False,False,True,False,False,True,a4c03771,Random,41,9.793213,0,2023-08-04 14:00:35.746,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,1,1,2,4,6,2,False,False,True,False,False,True,a4c03771,Random,42,2.74182129,0,2023-08-04 14:00:42.117,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,1,1,2,4,6,2,False,False,True,False,False,True,a4c03771,Random,43,9.36438,0,2023-08-04 14:00:53.357,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,2,1,2,4,6,2,True,False,True,False,False,True,a4c03771,Random,44,13.975708,0,2023-08-04 14:01:09.188,False,True,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4364,2,1,2,4,6,2,True,False,True,False,False,True,a4c03771,Random,45,4.718506,0,2023-08-04 14:01:14.886,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,2,1,2,4,6,2,True,False,True,False,False,True,a4c03771,Random,46,5.26989746,0,2023-08-04 14:01:22.039,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,2,1,2,4,6,2,True,False,True,False,False,True,a4c03771,Random,47,5.81872559,0,2023-08-04 14:01:28.740,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,2,1,3,4,6,2,True,False,True,False,False,True,a4c03771,Random,48,30.6865234,0,2023-08-04 14:02:00.428,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,2,1,3,4,7,2,True,False,True,False,False,True,a4c03771,Random,49,19.0167847,0,2023-08-04 14:02:20.450,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,2,2,3,4,7,2,True,False,True,False,False,True,a4c03771,Random,50,7.37438965,0,2023-08-04 14:02:30.581,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,2,2,4,4,7,2,True,False,True,False,False,True,a4c03771,Random,51,9.128174,0,2023-08-04 14:02:42.455,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,3,2,4,4,7,2,True,False,True,False,False,True,a4c03771,Random,52,2.95721436,0,2023-08-04 14:02:47.288,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,3,2,4,4,7,2,True,False,True,False,False,True,a4c03771,Random,53,8.515381,0,2023-08-04 14:02:59.448,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,3,3,4,4,7,2,True,False,True,False,False,True,a4c03771,Random,54,13.310791,0,2023-08-04 14:03:13.696,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,3,3,4,4,8,2,True,False,True,False,False,True,a4c03771,Random,55,1.88232422,0,2023-08-04 14:03:20.089,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,3,3,5,4,8,2,True,False,True,False,False,True,a4c03771,Random,56,4.718994,0,2023-08-04 14:03:25.796,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,3,3,5,4,8,2,True,False,True,False,False,True,a4c03771,Random,57,2.77160645,0,2023-08-04 14:03:29.565,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,3,3,5,4,8,2,True,False,True,False,False,True,a4c03771,Random,58,4.28912354,0,2023-08-04 14:03:35.701,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,3,3,5,4,8,2,True,False,True,False,False,True,a4c03771,Random,59,3.39501953,0,2023-08-04 14:03:40.091,False,False,False,False,True,True,False,False,2023/08/04 5:41:34 오후 GMT+9,35,Male,1,B,3,6,7,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
